CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,CLV,CLV_Segment,Business_Action
13721,275,1,524.14,1,1,3,113,Lost Customers -_-,2239.1338128169664,High Value,Win Back Campaign
13722,133,3,2375.41,2,3,5,235,At Risk :(,3382.595521745812,High Value,Urgent Retention
13723,189,1,199.85,2,1,1,211,Lost Customers -_-,853.7621484555094,Low Value,Nurture
13725,51,8,1980.56,3,5,4,354,Loyal Customers ;),1057.6226924850162,Medium Value,Growth Opportunity
13726,102,2,1079.66,2,2,4,224,Lost Customers -_-,2306.161724296911,High Value,Win Back Campaign
13727,30,2,333.48,4,2,2,422,Potential Loyalists ^-^,712.3157399723375,Low Value,Nurture
13728,109,6,1016.14,2,5,4,254,At Risk :(,723.4941785769171,Low Value,Nurture
13730,137,2,752.6,2,2,3,223,Lost Customers -_-,1607.559151682803,High Value,Win Back Campaign
13731,160,2,610.59,2,2,3,223,Lost Customers -_-,1304.224744121715,Medium Value,Growth Opportunity
13732,30,1,491.86,4,1,3,413,Potential Loyalists ^-^,2101.2331765790686,High Value,Growth Opportunity
13735,26,4,2885.24,4,4,5,445,OG-Champions,3081.446961733518,High Value,VIP Retention
13736,243,2,731.9,1,2,3,123,Lost Customers -_-,1563.3437989857075,Medium Value,Growth Opportunity
13737,202,1,339.6,1,1,2,112,Lost Customers -_-,1450.7762102351314,Medium Value,Growth Opportunity
13739,20,1,216.9,4,1,1,411,Potential Loyalists ^-^,926.6,Medium Value,Growth Opportunity
13740,242,1,350.75,1,1,2,112,Lost Customers -_-,1498.409174734901,Medium Value,Growth Opportunity
13741,73,3,668.43,3,3,3,333,Loyal Customers ;),951.8476071922544,Medium Value,Growth Opportunity
13742,18,12,3131.02,5,5,5,555,OG-Champions,1114.6469694175505,Medium Value,Growth Opportunity
13743,2,7,1341.6,5,5,4,554,OG-Champions,818.7621418691957,Low Value,Nurture
13744,216,2,1156.36,1,2,4,124,Lost Customers -_-,2469.993490087598,High Value,Win Back Campaign
13745,164,1,300.04,2,1,2,212,Lost Customers -_-,1281.7753065929,Medium Value,Growth Opportunity
13747,698,1,79.6,1,1,1,111,Lost Customers -_-,340.0523743660673,Low Value,Nurture
13748,160,5,948.25,2,4,4,244,At Risk :(,810.1875979714154,Low Value,Nurture
13750,55,5,1647.26,3,4,4,344,Loyal Customers ;),1407.4238045182112,Medium Value,Growth Opportunity
13751,290,1,296.25,1,1,2,112,Lost Customers -_-,1265.5843706777316,Medium Value,Growth Opportunity
13752,97,6,1186.28,2,5,4,254,At Risk :(,844.6342769325342,Low Value,Nurture
13753,289,1,741.26,1,1,3,113,Lost Customers -_-,3166.6736560627014,High Value,Win Back Campaign
13754,34,2,282.6,4,2,2,422,Potential Loyalists ^-^,603.6356846473029,Low Value,Nurture
13755,11,9,2161.35,5,5,5,555,OG-Champions,1025.9243430152142,Medium Value,Growth Opportunity
13756,24,14,5189.52,4,5,5,455,OG-Champions,1583.5504287690178,Medium Value,Growth Opportunity
13758,13,7,3190.55,5,5,5,555,OG-Champions,1947.1538101824408,High Value,VIP Retention
13759,73,2,659.41,3,2,3,323,Promising :),1408.5046242508067,Medium Value,Growth Opportunity
13760,56,2,286.79,3,2,2,322,Promising :),612.5855555555556,Low Value,Nurture
13761,52,2,1070.65,3,2,4,324,Promising :),2286.916297833103,High Value,Growth Opportunity
13762,220,1,306.72,1,1,2,112,Lost Customers -_-,1310.3123651452283,Medium Value,Growth Opportunity
13763,154,1,1714.96,2,1,4,214,Lost Customers -_-,7326.334421392346,High Value,Win Back Campaign
13764,72,3,1521.76,3,3,4,334,Loyal Customers ;),2166.9937236821884,High Value,Upsell Opportunity
13767,27,37,17220.36,4,5,5,455,OG-Champions,1988.260323726216,High Value,VIP Retention
13769,94,10,2796.51,2,5,5,255,At Risk :(,1194.6731977869983,Medium Value,Growth Opportunity
13771,184,4,2634.45,2,4,5,245,At Risk :(,2813.6023167358226,High Value,Urgent Retention
13772,183,3,1132.13,2,3,4,234,At Risk :(,1612.1586875672356,High Value,Urgent Retention
13774,83,1,345.0,3,1,2,312,Promising :),1473.8450899031811,Medium Value,Growth Opportunity
13777,26,33,25977.16,4,5,5,455,OG-Champions,3362.873053634547,High Value,VIP Retention
13778,105,1,178.7,2,1,1,211,Lost Customers -_-,763.4090364223143,Low Value,Nurture
13780,172,2,360.01,2,2,2,222,Lost Customers -_-,768.9840156754265,Low Value,Nurture
13781,282,1,127.84,1,1,1,111,Lost Customers -_-,546.1343660673122,Low Value,Nurture
13782,14,6,912.0,5,5,3,553,OG-Champions,649.3462425080683,Low Value,Nurture
13784,11,11,2462.79,5,5,5,555,OG-Champions,956.4613831258644,Medium Value,Growth Opportunity
13786,517,1,230.4,1,1,1,111,Lost Customers -_-,984.2721991701244,Medium Value,Growth Opportunity
13787,77,2,309.04,3,2,2,322,Promising :),660.1117196864915,Low Value,Nurture
13790,213,1,348.8,1,1,2,112,Lost Customers -_-,1490.078745965883,Medium Value,Growth Opportunity
13791,170,2,1516.0,2,2,4,224,Lost Customers -_-,3238.187183033656,High Value,Win Back Campaign
13792,245,2,195.55,1,2,1,121,Lost Customers -_-,417.6962425080682,Low Value,Nurture
13798,2,57,37153.85,5,5,5,555,OG-Champions,2784.592900762741,High Value,VIP Retention
13799,118,2,688.86,2,2,3,223,Lost Customers -_-,1471.410041493776,Medium Value,Growth Opportunity
13800,284,1,558.3199999999999,1,1,3,113,Lost Customers -_-,2385.1512770862146,High Value,Win Back Campaign
13801,245,1,324.8,1,1,2,112,Lost Customers -_-,1387.5503918856616,Medium Value,Growth Opportunity
13802,140,3,4599.42,2,3,5,235,At Risk :(,6549.596698939604,High Value,Urgent Retention
13803,257,1,277.07,1,1,2,112,Lost Customers -_-,1183.6471277086214,Medium Value,Growth Opportunity
13804,80,7,2635.79,3,5,5,355,Loyal Customers ;),1608.5905381018244,High Value,Upsell Opportunity
13805,54,2,924.6,3,2,3,323,Promising :),1974.9524204702625,High Value,Growth Opportunity
13806,154,1,256.38,2,1,2,212,Lost Customers -_-,1095.259142461964,Medium Value,Growth Opportunity
13807,517,1,112.6,1,1,1,111,Lost Customers -_-,481.0288612263716,Low Value,Nurture
13808,48,5,1747.66,3,4,4,344,Loyal Customers ;),1493.2058607653298,Medium Value,Growth Opportunity
13809,162,1,155.05,2,1,1,211,Lost Customers -_-,662.3758875057631,Low Value,Nurture
13810,30,3,1499.01,4,3,4,434,Loyal Customers ;),2134.5976118026742,High Value,Upsell Opportunity
13811,96,3,814.5,2,3,3,233,At Risk :(,1159.8520055325034,Medium Value,Growth Opportunity
13812,44,3,539.0,4,3,3,433,Loyal Customers ;),767.5386506838788,Low Value,Nurture
13813,32,4,1366.86,4,4,4,444,OG-Champions,1459.8115214384509,Medium Value,Growth Opportunity
13814,124,2,1579.12,2,2,4,224,Lost Customers -_-,3373.011968649146,High Value,Win Back Campaign
13815,24,4,4027.36,4,4,5,445,OG-Champions,4301.235334255417,High Value,VIP Retention
13816,25,2,571.67,4,2,3,423,Potential Loyalists ^-^,1221.0913370216688,Medium Value,Growth Opportunity
13817,60,2,382.98,3,2,2,322,Promising :),818.0481051175657,Low Value,Nurture
13819,39,3,1140.35,4,3,4,434,Loyal Customers ;),1623.8640079913937,High Value,Upsell Opportunity
13821,146,2,385.64,2,2,2,222,Lost Customers -_-,823.7298847395112,Low Value,Nurture
13822,42,2,632.0,4,2,3,423,Potential Loyalists ^-^,1349.956662056247,Medium Value,Growth Opportunity
13823,20,2,957.66,4,2,4,424,Potential Loyalists ^-^,2045.5688243430152,High Value,Growth Opportunity
13824,7,5,1698.94,5,4,4,544,OG-Champions,1451.57934900876,Medium Value,Growth Opportunity
13826,178,1,189.5,2,1,1,211,Lost Customers -_-,809.546795758414,Low Value,Nurture
13827,59,3,412.05,3,3,2,332,Loyal Customers ;),586.7612263715998,Low Value,Nurture
13828,24,1,209.49,4,1,1,411,Potential Loyalists ^-^,894.9443706777317,Low Value,Nurture
13831,18,6,2202.99,5,5,5,555,OG-Champions,1568.5342969110188,Medium Value,Growth Opportunity
13832,21,1,52.2,4,1,1,411,Potential Loyalists ^-^,222.9991701244813,Low Value,Nurture
13833,279,1,384.8,1,1,2,112,Lost Customers -_-,1643.8712770862148,High Value,Win Back Campaign
13835,27,4,834.57,4,4,3,443,OG-Champions,891.3238381742739,Low Value,Nurture
13837,6,2,271.24,5,2,2,522,Potential Loyalists ^-^,579.3706408483172,Low Value,Nurture
13838,119,4,691.73,2,4,3,243,At Risk :(,738.7701913324113,Low Value,Nurture
13841,341,1,85.0,1,1,1,111,Lost Customers -_-,363.1212540341171,Low Value,Nurture
13842,1,9,3385.62,5,5,5,555,OG-Champions,1607.046509912402,High Value,VIP Retention
13844,13,1,361.62,5,1,2,512,Potential Loyalists ^-^,1544.8459751037344,Medium Value,Growth Opportunity
13845,184,1,312.98,2,1,2,212,Lost Customers -_-,1337.055177501153,Medium Value,Growth Opportunity
13846,26,3,865.06,4,3,3,433,Loyal Customers ;),1231.8496941755031,Medium Value,Growth Opportunity
13848,124,3,1255.0,2,3,4,234,At Risk :(,1787.1261718149683,High Value,Urgent Retention
13849,53,2,1537.95,3,2,4,324,Promising :),3285.0725449515908,High Value,Growth Opportunity
13850,306,1,1595.48,1,1,4,114,Lost Customers -_-,6815.914098662978,High Value,Win Back Campaign
13851,216,3,2651.46,1,3,5,135,At Risk :(,3775.692079299216,High Value,Urgent Retention
13853,59,1,1090.14,3,1,4,314,Promising :),4657.094163208852,High Value,Growth Opportunity
13854,2,25,8109.519999999999,5,5,5,555,OG-Champions,1385.7595633010603,Medium Value,Growth Opportunity
13856,96,3,388.5,2,3,2,232,At Risk :(,553.2259105578607,Low Value,Nurture
13858,59,1,216.17,3,1,1,311,Promising :),923.48142923006,Medium Value,Growth Opportunity
13859,328,1,201.16,1,1,1,111,Lost Customers -_-,859.3584877823881,Low Value,Nurture
13860,16,5,1245.9,5,4,4,544,OG-Champions,1064.5006362378977,Medium Value,Growth Opportunity
13862,20,8,2209.36,4,5,5,455,OG-Champions,1179.8023144306133,Medium Value,Growth Opportunity
13863,190,1,305.78,1,1,2,112,Lost Customers -_-,1306.296671277086,Medium Value,Growth Opportunity
13865,1,4,501.56,5,4,3,543,OG-Champions,535.6679299216229,Low Value,Nurture
13866,76,1,145.67,3,1,1,311,Promising :),622.3043891194098,Low Value,Nurture
13867,76,3,1015.29,3,3,4,334,Loyal Customers ;),1445.7779529737206,Medium Value,Growth Opportunity
13868,302,2,3192.54,1,2,5,125,Lost Customers -_-,6819.288990318119,High Value,Win Back Campaign
13869,125,4,3104.95,2,4,5,245,At Risk :(,3316.0980520977405,High Value,Urgent Retention
13870,42,8,2770.94,4,5,5,455,OG-Champions,1479.6870700783772,Medium Value,Growth Opportunity
13871,24,13,6403.25,4,5,5,455,OG-Champions,2104.213728410824,High Value,VIP Retention
13873,3,3,389.6,5,3,2,532,Loyal Customers ;),554.7923159674198,Low Value,Nurture
13874,359,1,540.45,1,1,3,113,Lost Customers -_-,2308.810373443984,High Value,Win Back Campaign
13875,39,5,1786.79,4,4,4,444,OG-Champions,1526.6386482249884,Medium Value,Growth Opportunity
13876,154,1,122.7,2,1,1,211,Lost Customers -_-,524.1762102351314,Low Value,Nurture
13877,88,1,117.24,3,1,1,311,Promising :),500.851009681881,Low Value,Nurture
13878,56,1,1281.53,3,1,4,314,Promising :),5474.715066851083,High Value,Growth Opportunity
13880,23,13,3219.77,4,5,5,455,OG-Champions,1058.0696109515195,Medium Value,Growth Opportunity
13881,13,20,17159.52,5,5,5,555,OG-Champions,3665.286130013831,High Value,VIP Retention
13882,13,5,1191.13,5,4,4,544,OG-Champions,1017.7049866297834,Medium Value,Growth Opportunity
13883,12,5,2674.48,5,4,5,545,OG-Champions,2285.0836035039188,High Value,VIP Retention
13884,32,5,787.6,4,4,3,443,OG-Champions,672.9277639465191,Low Value,Nurture
13885,202,2,506.8,1,2,3,123,Lost Customers -_-,1082.5285384970032,Medium Value,Growth Opportunity
13886,73,1,243.56,3,1,1,311,Promising :),1040.4919133241124,Medium Value,Growth Opportunity
13887,205,1,349.55,1,1,2,112,Lost Customers -_-,1493.2827570308898,Medium Value,Growth Opportunity
13888,3,2,605.63,5,2,3,523,Potential Loyalists ^-^,1293.6301475334255,Medium Value,Growth Opportunity
13889,124,1,416.9,2,1,2,212,Lost Customers -_-,1781.0029506685107,High Value,Win Back Campaign
13890,24,10,1883.81,4,5,4,454,OG-Champions,804.7664112494236,Low Value,Nurture
13892,28,4,632.97,4,4,3,443,OG-Champions,676.0142946058091,Low Value,Nurture
13893,299,1,821.1,1,1,3,113,Lost Customers -_-,3507.751313969571,High Value,Win Back Campaign
13894,25,3,564.62,4,3,3,433,Loyal Customers ;),804.0216566774243,Low Value,Nurture
13895,30,4,2593.07,4,4,5,445,OG-Champions,2769.4083241124945,High Value,VIP Retention
13897,52,1,311.16,3,1,2,312,Promising :),1329.2801106500692,Medium Value,Growth Opportunity
13898,327,1,155.93,1,1,1,111,Lost Customers -_-,666.1352604887045,Low Value,Nurture
13899,18,2,388.52,5,2,2,522,Potential Loyalists ^-^,829.8815859843245,Low Value,Nurture
13900,95,3,740.95,2,3,3,233,At Risk :(,1055.116443829722,Medium Value,Growth Opportunity
13901,74,5,2867.2,3,4,5,345,Loyal Customers ;),2449.744140156754,High Value,Upsell Opportunity
13904,296,2,332.64,1,2,2,122,Lost Customers -_-,710.5214937759335,Low Value,Nurture
13908,81,4,2369.55,3,4,5,345,Loyal Customers ;),2530.6881396957124,High Value,Upsell Opportunity
13911,59,9,2580.91,3,5,5,355,Loyal Customers ;),1225.0761774499258,Medium Value,Growth Opportunity
13914,13,2,626.45,5,2,3,523,Potential Loyalists ^-^,1338.1018211157216,Medium Value,Growth Opportunity
13917,51,2,272.04,3,2,2,322,Promising :),581.0794467496543,Low Value,Nurture
13918,51,2,1212.84,3,2,4,324,Promising :),2590.6351867219914,High Value,Growth Opportunity
13919,31,2,384.81,4,2,2,422,Potential Loyalists ^-^,821.9569986168741,Low Value,Nurture
13922,353,1,172.25,1,1,1,111,Lost Customers -_-,735.854541263255,Low Value,Nurture
13923,55,1,351.13,3,1,2,312,Promising :),1500.032540341171,Medium Value,Growth Opportunity
13924,19,6,1838.85,5,5,4,554,OG-Champions,1309.2657215306592,Medium Value,Growth Opportunity
13925,64,4,678.25,3,4,3,343,Loyal Customers ;),724.3735016136468,Low Value,Nurture
13926,25,1,223.85,4,1,1,411,Potential Loyalists ^-^,956.2905025357308,Medium Value,Growth Opportunity
13927,76,1,348.99,3,1,2,312,Promising :),1490.890428769018,Medium Value,Growth Opportunity
13928,12,4,464.57,5,4,2,542,OG-Champions,496.1624734900876,Low Value,Nurture
13929,171,2,842.65,2,2,3,223,Lost Customers -_-,1799.9066159520517,High Value,Win Back Campaign
13930,59,2,337.34,3,2,2,322,Promising :),720.5607284462885,Low Value,Nurture
13931,216,2,1237.53,1,2,4,124,Lost Customers -_-,2643.373208852005,High Value,Win Back Campaign
13932,296,1,307.4,1,1,2,112,Lost Customers -_-,1313.2173351775011,Medium Value,Growth Opportunity
13933,111,2,608.79,2,2,3,223,Lost Customers -_-,1300.3799308437067,Medium Value,Growth Opportunity
13934,265,1,922.1,1,1,3,113,Lost Customers -_-,3939.2248040571694,High Value,Win Back Campaign
13936,181,1,376.58,2,1,2,212,Lost Customers -_-,1608.755315813739,High Value,Win Back Campaign
13937,171,1,158.85,2,1,1,211,Lost Customers -_-,678.6095435684647,Low Value,Nurture
13938,244,1,71.66,1,1,1,111,Lost Customers -_-,306.13257722452744,Low Value,Nurture
13939,25,3,568.55,4,3,3,433,Loyal Customers ;),809.617996004303,Low Value,Nurture
13940,19,4,839.14,5,4,3,543,OG-Champions,896.2046150299677,Low Value,Nurture
13941,23,5,5112.96,4,4,5,445,OG-Champions,4368.528110650069,High Value,VIP Retention
13946,81,3,561.57,3,3,3,333,Loyal Customers ;),799.6784416781928,Low Value,Nurture
13947,215,1,90.6,1,1,1,111,Lost Customers -_-,387.0445366528354,Low Value,Nurture
13948,362,1,102.0,1,1,1,111,Lost Customers -_-,435.7455048409405,Low Value,Nurture
13949,26,6,2427.32,4,5,5,455,OG-Champions,1728.257808513908,High Value,VIP Retention
13950,13,4,745.06,5,4,3,543,OG-Champions,795.7268280313508,Low Value,Nurture
13951,178,3,674.45,2,3,3,233,At Risk :(,960.4201167972952,Medium Value,Growth Opportunity
13952,189,2,3251.071,2,2,5,225,Lost Customers -_-,6944.311638082065,High Value,Win Back Campaign
13953,54,7,3515.68,3,5,5,355,Loyal Customers ;),2145.576689718764,High Value,Upsell Opportunity
13954,72,2,439.92,3,3,2,332,Loyal Customers ;),939.6723651452282,Medium Value,Growth Opportunity
13955,126,2,322.96,2,3,2,232,At Risk :(,689.8449423697556,Low Value,Nurture
13956,56,5,1026.42,3,4,4,344,Loyal Customers ;),876.976276625173,Low Value,Nurture
13959,81,3,598.2,3,3,3,333,Loyal Customers ;),851.8397418165054,Low Value,Nurture
13960,23,2,230.22,4,3,1,431,Loyal Customers ;),491.7516182572614,Low Value,Nurture
13962,23,2,169.54999999999998,4,3,1,431,Loyal Customers ;),362.160050714615,Low Value,Nurture
13963,253,4,664.54,1,4,3,143,At Risk :(,709.7311710465652,Low Value,Nurture
13967,147,1,80.7,2,1,1,211,Lost Customers -_-,344.75159059474413,Low Value,Nurture
13969,18,18,9053.94,5,5,5,555,OG-Champions,2148.809180882127,High Value,VIP Retention
13971,20,8,2758.26,4,5,5,455,OG-Champions,1472.915926694329,Medium Value,Growth Opportunity
13972,72,2,190.25,3,3,1,331,Loyal Customers ;),406.37540341171047,Low Value,Nurture
13973,289,1,264.7,1,1,2,112,Lost Customers -_-,1130.802305209774,Medium Value,Growth Opportunity
13974,51,1,413.59,3,1,2,312,Promising :),1766.862581834947,High Value,Growth Opportunity
13975,122,6,2526.28,2,5,5,255,At Risk :(,1798.7175718457047,High Value,Urgent Retention
13976,208,1,357.98,1,1,2,112,Lost Customers -_-,1529.2958414015677,Medium Value,Growth Opportunity
13978,16,2,196.79,5,3,1,531,Loyal Customers ;),420.3448916551406,Low Value,Nurture
13979,75,1,869.87,3,1,3,313,Promising :),3716.097473490088,High Value,Growth Opportunity
13980,62,1,200.14,3,1,1,311,Promising :),855.0010327339787,Low Value,Nurture
13982,41,4,1871.81,4,4,4,444,OG-Champions,1999.0999838635316,High Value,VIP Retention
13983,1,12,2603.43,5,5,5,555,OG-Champions,926.8242807745504,Medium Value,Growth Opportunity
13984,28,5,920.51,4,4,3,443,OG-Champions,786.4864601198709,Low Value,Nurture
13985,1,15,7060.13,5,5,5,555,OG-Champions,2010.7319680344244,High Value,VIP Retention
13986,19,1,320.46,5,1,2,512,Potential Loyalists ^-^,1369.0098478561547,Medium Value,Growth Opportunity
13988,21,6,4147.96,4,5,5,455,OG-Champions,2953.3577193791302,High Value,VIP Retention
13989,215,2,1266.08,1,3,4,134,At Risk :(,2704.3562194559704,High Value,Urgent Retention
13990,67,1,311.3,3,1,2,312,Promising :),1329.8781927155371,Medium Value,Growth Opportunity
13991,14,6,855.97,5,5,3,553,OG-Champions,609.4527447364377,Low Value,Nurture
13992,91,1,76.8,2,1,1,211,Lost Customers -_-,328.09073305670813,Low Value,Nurture
13993,32,9,3466.36,4,5,5,455,OG-Champions,1645.371228932944,High Value,VIP Retention
13994,41,6,2313.14,4,5,5,455,OG-Champions,1646.9613677577993,High Value,VIP Retention
13995,17,5,1393.69,5,4,4,544,OG-Champions,1190.7728483171968,Medium Value,Growth Opportunity
13999,12,12,3901.81,5,5,5,555,OG-Champions,1389.049157061626,Medium Value,Growth Opportunity
14000,6,1,635.66,5,1,3,513,Potential Loyalists ^-^,2715.548898109728,High Value,Growth Opportunity
14001,47,3,2043.08,3,3,4,334,Loyal Customers ;),2909.3559674197018,High Value,Upsell Opportunity
14002,136,2,529.73,2,3,3,233,At Risk :(,1131.5071876440757,Medium Value,Growth Opportunity
14004,45,7,4582.64,3,5,5,355,Loyal Customers ;),2796.729384179675,High Value,Upsell Opportunity
14005,11,5,2874.72,5,4,5,545,OG-Champions,2456.169250345781,High Value,VIP Retention
14006,7,3,962.19,5,3,4,534,Loyal Customers ;),1370.1632918395574,Medium Value,Growth Opportunity
14009,200,2,695.61,1,3,3,133,At Risk :(,1485.828091286307,Medium Value,Growth Opportunity
14012,161,1,328.8,2,1,2,212,Lost Customers -_-,1404.6384508990318,Medium Value,Growth Opportunity
14013,99,3,473.02,2,3,2,232,At Risk :(,673.5828062086982,Low Value,Nurture
14014,79,1,505.18,3,1,3,313,Promising :),2158.136413093592,High Value,Growth Opportunity
14015,54,1,917.34,3,1,3,313,Promising :),3918.890013831259,High Value,Growth Opportunity
